id,summarization,tokens,topics,description
3627114,,[],[],desktop shim library to implement phonegap api and return sample data
570155,,[],[],chat server built on node
8629497,,[],[],miner wars  official source codes
210864,,[],[],ultra simple api for geocoding a single string against various web services
5964092,,[],[],django api playground
2400556,,[],[],jquery preview is a plugin by embedly that allows developers to create tools that enable users to share links with rich previews attached
479288,,[],[],abandoned project redis tools what was relevant is now part of redis cli redis benchmark
976132,,[],[],sessionstorage for connect s session middleware
61169,,[],[],ide library for haskell based on the ghc api
1770195,,[],[],a javascript micro framework for adding drag and drop functionality to elements for advanced ui development
13228666,,[],[],contains all my matlab toolboxes
2101247,,[],[],mac os x driver for a virtualised virtio network device virtio network devices are supported by kvm and virtualbox fastest virtual network device for virtualbox osx allows kernel debugging of guests via gdb
8076098,,[],[],a sample application exploring the facebook sdk and the graph api
12701088,,[],[],txtcam webcam for your terminal
1645260,,[],[],linux zero configuration server
4131496,,[],[],html ui framwork for building mobile apps
559095,,[],[],git deploy is a deployment tool to allow for quick and easy deployments based on the changes in a git repository
2292854,,[],[],iphone and ipad chart library
2534923,,[],[],model based power estimator by application
1596377,,[],[],shortfin is a very fast and lightweight open source web server that serves static content only
4198297,,[],[],experiments and contributions to chromium project
11251830,,[],[],dead easy posix daemons for python poc
4379331,,[],[],library for higher order manipulation of collections
1318251,,[],[],use the same chef to provision vagrant vms and ec instances
1440709,,[],[],nodejs project generator
3885673,,[],[],sample code from ios  programming pushing the limits
3129038,,[],[],a book about linux c and c and and system from basic to advanced
6144013,,[],[],fun with uigesturerecognizers
2159678,,[],[],facebook chat clone written using strophe js and ember js
4426178,,[],[],automatic state propogation in clojurescript
1584861,,[],[],bitcoin for ios devices ipodtouch
5995366,,[],[],a standalone tool for running your ios unit tests from the command line compatible with ocunit and kiwi ios unit tests
37011,,[],[],organisation tool written in rails inspired by backpack
10482911,,[],[],sample mobile and phonegap application built with backbone js and topcoat
191946,,[],[],a modern library for integrating openid with django but really nearly there promise
2094059,,[],[],continuous syntax checking for emacs fork to add max parallel invocations and other bug fixes
574205,,[],[],sip software written in erlang
3644310,,[],[],a small os x and ios userland util to dump processes memory
1601556,,[],[],shell for new sinatra applications
10998818,,[],[],creative add and remove effects for list items with css animations
212431,,[],[],next generation growl support for autotest
1765547,,[],[],ios corelocation simulator and tools
281478,,[],[],a collection of strictly wai wcag   and wai aria conform web applications based on jquery ui currently a lightbox live form validation sortable tables are ready to use released under mit licence
9798139,,[],[],an academic papers management and discovery system
468173,,[],[],a proof of concept remake of the famous xpilot this time in a web browser near you
969036,,[],[],roarvm is a manycore smalltalk virtual machine
21417,,[],[],a set of ruby benchmarks for testing ruby implementations
61045,,[],[],an api for using the amazon flexible payment service fps
2244476,,[],[],a collection of javascript helpers
1623706,,[],[],solarized color scheme for bbedit and textwrangler
7511359,,[],[],a project base for building modern javascript applications
488456,,[],[],webglu is both a set of low level utilities and a high level engine for developing webgl based applications
5301179,,[],[],wemo proof of concept should be used as a starting point for your own upnp wemo hacking
2580088,,[],[],the sandbox libraries libsandbox pysandbox are an open source suite of software components for c and c and and and python developers to create automated profiling tools and watchdog programs the api s are designed for executing and instrumenting simple single process featuring policy based behavioral resource and statistics collecting
63545,,[],[],a jquery plugin that helps ease the pain when having to deal with ie z index issues
515946,,[],[],bash script for automated backups with duplicity and amazon s s online storage
5878403,,[],[],ios widget for querying asynchronous backends allowing user selection from results
2857834,,[],[],simple django backends for backbone js apps
2954,,[],[],obsolete this plugin is based on by dhh but includes extras
7483273,,[],[],jquery plugin for listing profiles and sharing
5717979,,[],[],deployment tool for django that automatically generates the configuration to deploy your project to various paas providers
1099877,,[],[],node is your alfred is your butler node js key value store
749942,,[],[],a little sample showing how to access directly the datas of the camera in ios
12447326,,[],[],teleport transport end to end resilience to network outages
7434989,,[],[],an irc bot written in brainfuck
1189644,,[],[],a django app to help you create twitter like instant notifications
464584,,[],[],a testing dsl for android views and activities
2593777,,[],[],fully unit tested viewer for ios questions on stackoverflow
1460903,,[],[],a cryptography library for php
2883211,,[],[],wrapper class for iphone to detect faces from skybiometry com before face com developer face com
607087,,[],[],progressive rendering for rails   x
5185552,,[],[],django admin powered by restful hypermedia apis
9586208,,[],[],a pcb for attaching an ipad retina lcd to a displayport source
1678177,,[],[],a broadcasting microframework making publishing of messages to different services easy
8417513,,[],[],entity style text parsing
