id,summarization,tokens,topics,description
264155,,[],[],apple push notifications on rails
1471323,,[],[],a hookable ssh server for node js using libssh
1358850,,[],[],connecting codeigniter tank auth library with other authentication systems twitter and more
1091258,,[],[],text editor for android
98004,,[],[],rghost barcode is adapter from barcode writer the barcode writer in pure postscript is an award winning open source barcode as used by nasa
514093,,[],[],repository for cdl canvas d js library see wiki for related links
1713672,,[],[],redis monitoring tool built with flask and redis py
867599,,[],[],modification of the scmd by stools org to add parallel downloads and uploads forked as of revision 
1126969,,[],[],adds support for automated pyflakes linting in textmate
668324,,[],[],javascript templates for ruby apps
442342,,[],[],controls implemented in c for monotouch
1228716,,[],[],javascript implementation of uigesturerecognizer for mobile safari
1299417,,[],[],a light redis backed database cacher and indexer
817652,,[],[],this project is no longer maintained
1988495,,[],[],problems from acm mipt ru
222777,,[],[],eclipse mylyn to github connector
460274,,[],[],unmaintained cakephp cookbook and online manual repository
1639414,,[],[],ui related algorithms and managers
1000966,,[],[],unload and delete and wipe a keep its window s display last accessed buffer s
127986,,[],[],ruby interacive shell
1574495,,[],['unmaintained'],an experimental distribution based on musl libc and busybox
1124480,,[],[],a django application that makes it easy to integrate the uploadify uploader and amazon s into your project
2691035,,[],[],bookglutton core epub read and write class in php this standalone php class for the epub oebps   format has been battle tested with over  including o reilly media use it to do conversions from ops filesystem or direct zip container manipulation
2024096,,[],[],class js a simple javascript inheritance api
58278,,[],[],an actionscript  to haxe source converter written in haskell
1317644,,[],[],django framework for crowdsourcing complex tasks using mturk
261988,,[],[],main repo of the shiftspace   project
96244,,[],[],super nintendo in adobe flash
807803,,[],[],open source d mesh slicer in processing generates gcode from stl files
1879276,,[],[],fast actors using replies without actor based functional programming with keyed and an versioned graphicl database
2395403,,[],[],bameasytable is a class which handles the mechanics of a uitableview allowing you to write significantly less code to implement a table you just drop the two files files into your project then load it with an array or an array of arrays immediately you will have a table that will display your table and allow users to search the rows in the table for a please see bameasytabledemo at https and and github com and barrycenter and bameasytabledemo
1086506,,[],[],ros stack for kinect camera
2049444,,[],[],a base css file for you to begin developing native looking iphone web apps
135128,,[],[],an espresso sugar containing textmate style text editor actions
1349607,,[],[],jquery mobile and backbone js and simplegeo happy pointer
1075197,,[],[],conveniences classes from appletv
1922457,,[],[],examples from my europython talk
