id,summarization,tokens,topics,description
47368908,,[],"['attack', 'bootp-protocol', 'dhcp', 'dhcpwn', 'protocol', 'udp']",all your ips are belong to us
94612359,,[],"['cs224n', 'deep-learning', 'natural-language-processing', 'rnn', 'tensorflow', 'word2vec']",csn natural language processing with deep learning assignments 
132056317,,[],"['android-library', 'creative', 'creative-coding', 'viewpager', 'viewpager-transformer', 'viewpagers']",creative view pager easy to use in android
7536666,,[],[],the html audio compatibility layer
69310453,,[],[],a super simple currency formatting library
263030,,[],[],a colorful visualization of password field input
311121,,[],[],my toy compiler read about how i did it at the homepage url
8280389,,[],[],declarative data binding and computed models for backbone
4841359,,[],[],command line tool and api for diffing excel workbooks
19895590,,[],[],combine svg files into one with symbol elements
80932229,,[],"['business-card', 'latex', 'latex-template', 'xelatex']",a business card in latex
16454346,,[],"['pie-menu', 'radial-menu', 'raphaeljs', 'svg']",animated wheel navigation javascript library based on raphal js svg and vml it can be a pie menu radial circular menu and many more
22385391,,[],[],simple qrcode reader for ios  and over
66832159,,[],"['data-visualization', 'markdown', 'visualisation', 'visualisation-markdown']",visualisation markdown
1229146,,[],"['eventmachine', 'rabbitmq']",eventmachine based rabbitmq client prefer bunny http and and rubybunny info see documentation guides at http and and rubyamqp info
58491468,,[],"['algorithm', 'c-sharp', 'gamedev', 'machine-learning', 'procedural-generation', 'texture-synthesis']",texture synthesis from examples
145483512,,[],[],sample application to illustrate the notions of bloc and reactive programming in flutter
76983255,,[],"['cocoapod', 'ios', 'login', 'opensource', 'ui']",loginkit is a quick and easy way to add a login and signup ux to your ios app
19601606,,[],[],tools for building om applications
106529489,,[],[],html to native like swift and objective c
43754837,,[],[],a simple github iphone app that can cache markdown content include images in html for read it later  github ios   markdown  html 
96578342,,[],[],a convolutional neural network for d object pose estimation in cluttered scenes
127581627,,[],"['dns', 'dns-rebinding', 'dns-server', 'hacking', 'malicious-domains', 'nodejs', 'penetration-testing', 'red-team']",a malicious dns server for executing dns rebinding attacks on the fly public instance running on rebind network 
27079491,,[],"['benchmark', 'developer-toolbar', 'phalcon', 'php-profiler', 'profile', 'toolbar']",php profiler developer toolbar built for phalcon
93599967,,[],"['ocr', 'robust-reading', 'text-detection']",an implementation of the seglink alogrithm in paper detecting oriented text in natural images by linking segments
39375650,,[],[],a d sculpting application
1532873,,[],[],javascript ast abstract syntax tree transformation tools
3752629,,[],"['code-splitting', 'react', 'react-component', 'react-router', 'reactjs', 'server', 'server-side-rendering', 'ssr', 'webpack', 'webpack2']",server side rendering library for react router v
60732356,,[],['clojure-spec'],infer clojure specs from sample data inspired by f s type providers
82223494,,[],"['android', 'parser-library', 'rich-text', 'spannable']",a sane rich text parsing and styling library
99983972,,[],"['3d-graphics', 'doom', 'doom3', 'hardware-acceleration', 'vulkan']",vulkan doom  port based on doom  bfg edition
48668276,,[],[],rocket a quick way to prototype and build apps with react and babel with zero setup
70344351,,[],[],smart mirror with a smart ai
65025965,,[],[],btlejuice bluetooth smart le man in the middle framework
9149372,,[],"['emacs', 'emacs-lisp']",a collection of custom themes for emacs all the themes are named after famous programmers
15049969,,[],[],to show coverflow effect on android
88432404,,[],[],using headless chrome as an automated screenshot tool alternative to phantomjs
20740237,,[],[],an api compatible open source server for interacting with devices speaking the spark protocol
18385861,,[],"['scrolling', 'sidebar', 'sidebar-height', 'ux', 'website-sidebars']",glues your website s making them permanently visible while scrolling
65222489,,[],[],an infinite scrolling timeline to pick a date
91114858,,[],[],windows utility to disable nvidia s telemetry services
120204184,,[],[],some gtk themes for a companion to my and fluxbox themes
48518818,,[],"['elm-architecture', 'howto', 'react', 'redux', 'tutorial']",boom comprehensive notes for learning how to use redux to manage state in your web and mobile react js apps
38952081,,[],[],looking for maintainers
888359,,[],[],some ideas which are almost good
123993966,,[],"['city', 'city-builder', 'city-simulator', 'economy', 'game', 'simcity', 'simulator']",an open source city simulator
98191893,,[],"['arkit', 'ios', 'scenekit', 'snake']",well known game snake written in swift using arkit
33917459,,[],"['markdown-editor', 'wiz']", editor md  markdown 
10202995,,[],[],pig visualization framework
22409173,,[],[],sources for the purescript book
20124951,,[],[],the correct way to rank up and down voted items
26430655,,[],[],quick tool to explain the right place to enable your privacy settings
24746012,,[],[],torrent stream and chromecast
2929281,,[],[],generates safe passwords so you never need to remember them
112276784,,[],[],a semi interactive php shell compressed into a single file
1846947,,[],[],an implementation of the mediator pattern for asynchronous events in javascript
17287421,,[],[],dry don t repeat yourself package for go
8695499,,[],[],apollomod is an open source music player based on cyanogenmod s apollo music player and released under the same apache license it has many changes to the layout and basic functionality as well as a growing list of new features
7291530,,[],[],syntax highlighting and watched compilation and more
45298644,,[],"['css-filters', 'custom-filter', 'filters', 'js-plugin', 'svg']",philter is a js plugin giving you the power to control css filters with html attributes
62748894,,[],[],habitat is a massively multiplayer online role playing game for the commodore  on top of the quantumlink online platform
52971104,,[],[],highly customizable ios tags view nstokenfield
83371804,,[],[],experimental health checks for building such as with asp net core
44437130,,[],[],code samples from the book angular  development with typescript
90483426,,[],[],self improving decision organism
62004301,,[],[],a pure css and scss and less tooltips library super easy to no javascript required
126752083,,[],[],a code playing cards game where you have to be the first to reach  using conditions
18249312,,[],[],a command line program designed to make it easy to spin and interact with any number of machines over ssh
34829635,,[],"['code-signing-entitlements', 'entitlements', 'ios-provisioning-profiles', 'profilesmanager']",apple ios and macos provisioning profiles mobileprovision files manager tool for mac
47585917,,[],[],arrow is lightweight library toolbox for java and android development
157058490,,[],[],crime assistant including crime type prediction and crime consult service based on nlp methods and crime
29121304,,[],[],spring x and springmvc and mybatisjava
102642504,,[],[],workbooks is an interactive programming environment that s perfect for and documentation an educational tool for learning the myriad of net and libraries
62454784,,[],"['android', 'mvp', 'mvp-library', 'retained-fragments', 'rx', 'rxjava']",simple and powerful mvp library for android
16598788,,[],[],webapp information gatherer
52640293,,[],[],smart contracts running on a bft hardened raft
136323126,,[],"['android', 'androidstudio', 'gradle', 'idea', 'kotlin-script', 'script']",a kotlin script that nukes all build caches from gradle and android projects useful when gradle or the ide let you down
125425364,,[],"['ssh', 'ssh-key', 'ssh-key-manager']",central management and deployment for ssh keys
119242146,,[],"['cocoa', 'cocoa-touch', 'codable', 'codable-xcode-extension', 'handyjson', 'ios', 'json', 'model', 'uikit', 'xcode', 'xcode-extension', 'xcode-plugin']",write swift code smart swiftai can generate model class from json now codable and handyjson is supported more features will be add
1236815,,[],[],libcanvas canvas javascript library
10826219,,[],[],a go sdk for openstack in feature freeze see issue 
16324385,,[],[],customizable jquery plugin to play and stop animated gifs similar to gag s support for video formats
69101945,,[],[],chrome extension switch between the opened tabs in the blink of an eye
607990,,[],[],erlang performance and debugging tools
74407917,,[],[],grab all a user s tweets and get past  limit
589608,,[],[],vim plugin that defines a new text object representing lines of code at the same indent level useful for python and vim etc
133339813,,[],"['burst', 'c-sharp', 'ecs', 'graphics', 'unity', 'unity3d']",unity ecs example for special effects
1692591,,[],[],a compact javascript animation library with a gui timeline for fast editing
74064091,,[],"['capture-screenshots', 'headless', 'http-server', 'screenshot']",http server with api for capturing screenshots of websites
36515909,,[],[],home of the cyclops integration modules support for rxjava  and  dexx vavr
33292585,,[],[],a secure and fast proxy for protect your network traffic
13719322,,[],"['exercises', 'lesson']",exercises and code snippets to share with my students
7379526,,[],[],extremely high performance json parser for c and and 
20473180,,[],[],jplist jquery data grid controls is a flexible jquery plugin for pagination and filtering of any html structure ul and etc
89084384,,[],"['maze', 'maze-algorithms']",maze generation inspired by mazes for programmers
88084468,,[],"['animated', 'download', 'loading', 'progress', 'subclass', 'uibutton']",a small and flexible well documented uibutton subclass with animated loading and completion animation
143647816,,[],"['game', 'game-development', 'gamedev', 'graphics', 'material', 'shader', 'shaders', 'unity', 'unity-3d', 'unity-asset', 'unity3d']",this repository hosts a shader for unityd whose main goal is to facilitate the creation of neon like conveyor belts and basically whatever based on scrolling textures
71824698,,[],[],autoencoder network for learning a continuous representation of molecular structures
13366555,,[],[],gives you a out of the box blog at and blog
73134806,,[],"['3d', '3d-deep-learning', '3dmatch', 'artificial-intelligence', 'computer-vision', 'deep-learning', 'geometry-processing', 'point-cloud', 'rgbd', 'vision']",dmatch a d convnet based local geometric descriptor for aligning d meshes and point clouds
18054021,,[],[],rainbow a javascript library for smooth color transitions
96307309,,[],"['aws', 'deception', 'honeypot', 'honeytoken', 'lambda', 'security', 'serverless']",honey a serverless application designed to create and monitor fake http endpoints i e url honeytokens on top of aws lambda and amazon api gateway
9446435,,[],[],add danmaku to local videos
136581650,,[],"['behavior', 'coordinatorlayout']",coordinatorlayout behavior  
119645766,,[],"['android', 'android-animation', 'android-demo', 'animation', 'animation-demo', 'clap', 'medium', 'medium-clinics']",the medium s clapping effect developed in android
50540758,,[],"['cli', 'hacker-news', 'hn', 'terminal']",newspaper cli to browse hacker news
55261515,,[],[],deep networks with stochastic depth
14498151,,[],"['packer', 'qemu', 'vagrant', 'virtualbox', 'vmware']",packer templates for vagrant base boxes
60611072,,[],"['alertmanager', 'cadvisor', 'dashboard', 'docker', 'elastalert', 'elasticsearch', 'elk', 'grafana', 'kibana', 'logging-alerts', 'logs', 'logstash', 'metrics', 'monitoring-alerts', 'prometheus']",docker host and container logging and alerting out of the box using grafana for kibana and logstash for logging and elastalert and alertmanager for alerting
105687465,,[],[],html and css drawing in the style of mid century advertisement design hand coded entirely in html css
47345572,,[],[],a demo implementation of a drop down tag list view for ios
94000641,,[],"['android-architecture-component', 'dagger', 'dagger2', 'lifecycle', 'mvp-android', 'room', 'rxjava2']",android mvp sample adapts with new android architecture components room
4129703,,[],[],jquery popbox ui element
147953800,,[],"['fastimage', 'fastimagesize', 'image-size', 'prefetch-resources']",finds the type and size of an image given its url by fetching as little data as needed
88231872,,[],"['deep-learning', 'generative-adversarial-network', 'jupyter-notebook', 'tensorflow']",tutorial on creating your own gan in tensorflow
59566813,,[],"['dlib', 'face-landmarking', 'ios']",basic face landmarking on iphone with dlib via swift objc and and
132063,,[],[],scripts to gather information for including in version history comments and to make using source control a bit simpler for non technical projects
9337681,,[],[],iio engine a javascript game engine for html canvas
2927807,,[],[],objective c client for the signalr project works with ios and mac
1269211,,[],[],fast simple javascript mapping and geospatial api as a jquery plugin
20936109,,[],[],a geometry game based on euclid s elements
98320253,,[],"['convolutional-neural-networks', 'deep-learning', 'end-to-end', 'mxnet', 'semi-supervised-learning', 'text-recognition']",code for the paper stn ocr a single neural network for text detection and text recognition
38307113,,[],"['cloudnative', 'cluster', 'containers', 'mesos', 'minimesos']",the experimentation and testing tool for apache mesos no longer maintaned
45805791,,[],"['android', 'database', 'database-migration', 'orm', 'query-builder', 'sql', 'sqlite']",an orm for android with type safety and painless smart migrations
26900441,,[],"['flaky-tests', 'testing-tools']",fish  programmable fuzzy scheduler for testing distributed systems
34418033,,[],[],monorail a tmux theme made to work together with bullet train zsh
4653079,,[],[],simple c and and bitcoin blockchain parser
12250178,,[],[],duckduckgo search stories for android
31919195,,[],[],net micro framework interpreter
36265972,,[],[],android lockscreen sample using service disable homebutton or homekey
28942658,,[],[],radial bar chart generator for apple watch
48829319,,[],[],android powerful picture picker
45661248,,[],[],vue js server side version
53119989,,[],[],an introductory elm workshop video available on frontend masters
74228404,,[],"['cms', 'laravel', 'laravel-cms']",webed cms a cms based on laravel  
29566981,,[],[],tap live cabling for inspection and injection
162093187,,[],[],because connecting to wifis is still an unsolved problem
85355464,,[],[],this is the code for how to make a text summarizer intro to deep learning  by siraj raval on youtube
49921504,,[],[],the damn vulnerable router firmware project
5931136,,[],[],mini kossel portable delta robot d printer
4946634,,[],"['processing-sketch', 'sublime-package', 'sublime-text']",a sublime text package for the programming language processing
82373208,,[],"['apollo', 'apollo-client', 'apollo-server', 'graphql', 'node', 'nodejs', 'react', 'react-apollo', 'react-native', 'react-navigation', 'reactjs', 'sequelize', 'tutorial', 'tutorials']",a whatsapp clone with react native and apollo tutorial
40909050,,[],"['electron', 'nodejs', 'openbazaar', 'p2p']",deprecated front end electron application for talking with the openbazaar server daemon
69794890,,[],"['neovim', 'physical-based', 'plugin', 'smooth-scrolling', 'vim']",brings physics based smooth scrolling to the vim world
11370228,,[],[],a gem for emoji for everyone
10320933,,[],[],an optional type system for lua
90180748,,[],"['aiyprojects', 'android-things', 'google-assistant-api']",google assistant api sample for android things
74593058,,[],"['boilerplate', 'cli', 'express', 'graphql', 'graphql-server', 'koa', 'mongoose', 'nodejs', 'relay', 'yeoman']",command line utility to build production ready servers with graphql
46511436,,[],"['apress', 'backbone', 'fullstack-javascript', 'mongodb', 'parse']",source code for the fullstack javascript book
38514896,,[],"['cheat-engine', 'csharp', 'game-hacking', 'memory-editor', 'memory-hacking', 'windows', 'x86', 'x86-64']",squalr memory editor game hacking tool written in c
30782004,,[],[],a simple command line calculator written in go
79489264,,[],[],a simple tic tac toe to illustrate the use of and mvvm architectures to organize the application
76549869,,[],['webshell'], webshell   webshell 
78195151,,[],"['adonisjs', 'nuxt', 'nuxt-template']",deprecated starter template for nuxt js with adonisjs
106859079,,[],"['corpora', 'dataset', 'gensim', 'glove-model', 'lda-model', 'lsi-model', 'pretrained-models', 'word2vec-model']",data repository for pretrained nlp models and nlp corpora
60801766,,[],"['demangle', 'hopper', 'macho', 'macos', 'osx']",a hopper plugin for demangle swift symbols
7635206,,[],[],a simple filtering library for php
67759685,,[],[],dayornight switchbutton
89018481,,[],"['interview-preparation', 'machine-learning']",preparing for machine learning interviews
41088462,,[],"['animations', 'effect', 'filter', 'photo', 'stickers', 'video', 'video-processing']",with this you can do all kinds of professional optimising and beautifying to your videos
125496209,,[],"['api', 'command-line', 'command-line-tool', 'golang', 'json', 'json-parser', 'productivity', 'software-development', 'terminal-app', 'terminal-based']",jsonui is an interactive json explorer on your command line
21301216,,[],[],mpgnotifications is an ios control that allows you to display in app interactive notifications that are fully customisable to suit your needs
92048343,,[],"['computer-vision', 'cvpr', 'cvpr-2017', 'deep-learning', 'face-alignment', 'lasagne', 'theano']",a deep neural network for face alignment
55349461,,[],[],a lightweight d linear carousel with parallax effect
3457255,,[],[],happy haskell programming on powered by ghc mod
120701928,,[],"['app', 'nodejs', 'zero-configuration']",create a node app in less than  seconds
23059832,,[],[],tiny deployment pipeline
100883682,,[],[],the source code of nips universal style transfer via feature transforms
62683997,,[],"['alamofire', 'alamofire-extension', 'chained-calls', 'codable', 'loading', 'networking', 'protocol-oriented']",bamboots extension  alamofire
18408274,,[],[],a library for data structure in javascript
101043027,,[],"['feature-pyramid-network', 'fpn', 'object-detection']",feature pyramid networks for object detection
135439658,,[],"['encoder-decoder', 'seq2seq', 'tensorflow', 'text-summarization']",tensorflow seqseq implementation of text summarization
1852529,,[],[],vim plugin to select and switch between buffers
28172239,,[],[],an exercise in unsupervised machine learning extract article s text in html documents
46762933,,[],[],a fully pluggable server for development
54644075,,[],"['feathers', 'mobx', 'react', 'ssr', 'stack', 'universal']",rfx stack universal app
15228198,,[],[],cocoa system to generate output based on templates and like smarty etc
496117,,[],"['audio', 'avconv', 'ffmpeg', 'ffprobe', 'video']",ffmpegphp is a pure oo php port of ffmpeg php library that was written in c it adds an easy to object oriented api for accessing and retrieving information from video and audio files it has methods for returning frames from movie files as images that can be manipulated using php s image functions this works well for automatically creating thumbnail images from movies ffmpegphp is also useful for reporting the duration and bitrate of audio files wma ffmpegphp can access many of the video formats supported by ffmpeg wmv
34941290,,[],[],a very easy to use and non intrusive implement of swipe to dismiss for recyclerview
74574381,,[],[],musings on building groundbreaking technology companies
17784299,,[],[],apache brooklyn cloud native infrastructure blueprints
97317296,,[],"['caffe', 'shufflenet', 'shufflenet-v2']",this is a fast caffe implementation of shufflenet
10134602,,[],[],a golang package for sending apple push notifications and using the feedback service
103092213,,[],[],ai a platform for open datasets and programming competitions to artificial intelligence ai talents around the world
49077394,,[],"['c99', 'computer-graphics', 'geometry-processing', 'voxelizer']",header only mesh voxelizer in c
239641,,[],[],low latency openal sound engine for apple ios
72773853,,[],[],tools for auditing wafs
147169380,,[],"['digital-assets', 'digital-products', 'downloads', 'ebook-downloader', 'ebook-manager', 'ebooks', 'ecommerce-platform']",a free open source platform for selling digital downloads such as ebooks
64300338,,[],[],opengl c and and graphics engine
23449597,,[],[],comprehensive user permissions and entitlements system for sails js and waterline supports user authentication with passport role based object and row level security
25610131,,[],[],a sidecar for your netflixoss based services
42546168,,[],[],split pane layout system for react each pane can be subdivided and any widget assigned to any pane allowing users to define layout
40702784,,[],[],connect unix pipes and message queues
10602596,,[],[],yeoman generator for reveal js
113777433,,[],"['coinhive', 'cryptocurrency', 'mining', 'monero', 'xmr']",web based cryptocurrency built with vue js
107838915,,[],"['css-in-js', 'emotion']",responsive style values for css in js
88288783,,[],"['chainreact', 'conference', 'react-native', 'redux', 'redux-saga']",the official chain react conf  app
20797854,,[],"['commit', 'git', 'vim', 'vim-plugin']",a vim plugin for more pleasant editing on commit messages
8832136,,[],[],linux speech recognition
71553693,,[],[],an media player for android
75188386,,[],"['animation', 'animations', 'cross-browser-animations', 'web-animations-api']",animatelo is a bunch of and cross browser animations for you to use in your projects this is a porting to web animation api of the fabulous animate css project
